Name,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
1_00_1_31_8_35_53_01_9_61,1.0,0.9734032763929525,0.9943891891891892,1.0,0.9865765724632495,1.0,0.9866666666666667,0.9865765724632495,1.0,0.9866666666666667
1_00_2_65_10_68_37_88_45_07,1.0,0.9589015570509946,0.9932432432432432,0.9783860148148149,0.9865765724632495,1.0,0.9866666666666667,0.9865765724632495,1.0,0.9866666666666667
10_00_1_79_9_26_24_89_96_49,10.0,0.9442743569450572,0.9893987714987715,0.9800542394515127,0.9322272357358043,1.0,0.8809523809523809,0.9448189915688975,1.0,0.9024390243902439
10_00_7_49_4_56_48_53_74_08,10.0,0.9660943410199294,0.9947520884520884,0.9757808909829375,0.9707321956020502,0.9864864864864865,0.9605263157894737,0.9630887388030251,0.972972972972973,0.96
100_00_4_51_5_21_22_99_1_70,100.0,0.7699258492037242,0.9253119079475515,0.8278128141996759,0.26954395434350076,0.9864864864864865,0.08295454545454546,0.40381291144682174,0.8243243243243243,0.20748299319727892
101_00_0_85_0_38_3_08_19_93,101.0,0.9674804870189309,0.9936675278219396,0.9436087794122018,0.7159361353630669,0.9459459459459459,0.546875,0.8166799298640002,0.9324324324324325,0.71875
102_00_6_47_6_17_2_56_9_35,102.0,0.5338232364130692,0.8492436237208082,0.07607841425611017,-0.04504546043686636,0.0,0.0,-0.009936840293539312,0.0,0.0
103_00_0_13_0_92_41_41_10_35,103.0,0.9641542216907635,0.9934428534303534,0.991560780514513,0.7430236158625575,1.0,0.556390977443609,0.8000105529063368,1.0,0.6434782608695652
103_00_0_55_1_45_13_42_0_67,103.0,0.6056634599142756,0.8592639682952183,0.8048430848095784,0.17553070131585918,1.0,0.04013015184381779,0.3546296900449784,0.5135135135135135,0.25675675675675674
104_00_0_00_4_03_32_13_5_55,104.0,0.9480917828552585,0.988272084942085,0.9602789490398054,0.6279397771583766,0.9864864864864865,0.40555555555555556,0.6952111618997354,0.918918918918919,0.53125
105_00_1_36_0_00_8_68_4_15,105.0,0.6250507530797331,0.8683226925038245,0.42954685989897856,0.15123191433725877,0.9054054054054054,0.035318924617817604,-0.010805486439762186,0.0,0.0
106_00_0_00_2_68_29_45_20_98,106.0,0.9401791201833332,0.9855940894165193,0.9731321648302049,0.5786164309593693,1.0,0.34101382488479265,0.70135443456277,0.9864864864864865,0.503448275862069
106_00_0_45_7_36_30_11_9_13,106.0,0.976049271864639,0.9965378504672897,0.975254066612239,0.831096235179353,0.972972972972973,0.7128712871287128,0.8376558428814692,0.9459459459459459,0.7446808510638298
