Name,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
oc_12_10000_1000_1.0_p019_0710_1.dat,2.742667404537908,0.7247648425445312,0.9247112739908325,0.8223634720985751,0.7282783923714921,0.9097952407304926,0.7172774869109948,0.8827519119036505,0.8904261206419479,0.9365541327124564
oc_12_10000_1000_1.0_p019_0770_1.dat,2.8450057405281286,0.7541209299615854,0.9361287703792177,0.8419433135628078,0.8350799729224366,0.9070034443168772,0.8522114347357066,0.8870846754669448,0.8794489092996556,0.9521441889372281
oc_12_10000_1000_1.0_p019_0800_1.dat,2.9290780141843973,0.7564165978508747,0.9380795073706378,0.8368130129995243,0.8356798911432972,0.9125295508274232,0.8464912280701754,0.8888926460047158,0.8936170212765957,0.939714108141703
oc_12_10000_1000_1.0_p019_0830_1.dat,3.047970479704797,0.7152229737148771,0.9264578091765421,0.7853595391247659,0.7475602541998027,0.8554735547355473,0.7723486951693503,0.8642814545385404,0.8370233702337023,0.9571026722925458
oc_12_10000_1000_1.0_p019_0870_1.dat,3.286472148541114,0.8008253714197041,0.9511451966274752,0.8503920723662635,0.8687515350595075,0.916445623342175,0.8836317135549873,0.8462612098952937,0.8057029177718833,0.9574468085106383
oc_12_10000_1000_1.0_p019_0880_1.dat,3.3714285714285714,0.79923647183302,0.9522359052287581,0.8364464290399785,0.8593246691644315,0.8993197278911564,0.8842809364548495,0.8037441394582029,0.7306122448979592,0.9675675675675676
oc_12_10000_1000_1.0_p019_0900_1.dat,3.591304347826087,0.7771910049251398,0.9471566008522727,0.8199562864022505,0.8406043621822149,0.8971014492753623,0.8555632342778162,0.8740633543311709,0.8782608695652174,0.9237804878048781
oc_12_10000_1000_1.0_p019_0920_1.dat,4.009708737864078,0.7833880653792124,0.9494205788113695,0.8070857073872664,0.8420254818747973,0.8713592233009708,0.875609756097561,0.8695665793084986,0.8503236245954693,0.9400715563506261
oc_12_10000_1500_1.5_p019_0710_1.dat,2.742667404537908,0.7217028970781951,0.9245222830104983,0.7931651397461391,0.7770299862527709,0.9120088544548977,0.7748001880582981,0.7920654240763809,0.7631433314886552,0.9273705447209146
oc_12_10000_1500_1.5_p019_0770_1.dat,2.8450057405281286,0.7362989246836763,0.9296596584054941,0.7890682220543278,0.8102115841622977,0.9024110218140069,0.8226059654631083,0.7364062567484091,0.6624569460390356,0.9435813573180704
oc_12_10000_1500_1.5_p019_0800_1.dat,2.9290780141843973,0.7385420238671699,0.9329791439530686,0.7764489958998804,0.8074819174567434,0.9036643026004728,0.8159018143009605,0.7523627187026665,0.7074468085106383,0.9179447852760736
oc_12_10000_1500_1.5_p019_0830_1.dat,3.047970479704797,0.722882652848652,0.9217115663931936,0.7678921190933972,0.7462190096425595,0.9077490774907749,0.7306930693069307,0.6728132939576517,0.5670356703567035,0.9408163265306122
oc_12_10000_1500_1.5_p019_0870_1.dat,3.286472148541114,0.7517191180086255,0.9359247663985149,0.7729159420619541,0.7970344462900757,0.883289124668435,0.8107121119902617,0.675602568349235,0.5543766578249337,0.9554285714285714
oc_12_10000_1500_1.5_p019_0880_1.dat,3.3714285714285714,0.7365702723199148,0.9304261903205727,0.7481825071760488,0.768855511944337,0.8809523809523809,0.7722122838401908,0.5749746793721793,0.41836734693877553,0.9505409582689336
oc_12_10000_1500_1.5_p019_0900_1.dat,3.591304347826087,0.724661500461878,0.9324535702335859,0.7336487246240406,0.7825753749230909,0.8521739130434782,0.8104755341144039,0.6921452355600347,0.6028985507246377,0.9162995594713657
oc_12_10000_1500_1.5_p019_0920_1.dat,4.009708737864078,0.7643450392577579,0.938566858365633,0.7573773852866706,0.7828860702131154,0.883495145631068,0.7772241992882563,0.5815473545241794,0.43042071197411,0.926829268292683
oc_12_10000_2000_2.0_p019_0710_1.dat,2.742667404537908,0.7018629994214678,0.9160038163536892,0.6895605389577932,0.7337267224382049,0.8992805755395683,0.7313231323132313,0.5971596916303574,0.4609850581073603,0.9530892448512586
oc_12_10000_2000_2.0_p019_0770_1.dat,2.8450057405281286,0.709668618407673,0.9193911516870708,0.7228427078715484,0.7434532284361759,0.899540757749713,0.7394997640396413,0.61444109341217,0.4925373134328358,0.9377049180327869
oc_12_10000_2000_2.0_p019_0800_1.dat,2.9290780141843973,0.7121312822918164,0.922222910198556,0.7291623756265638,0.7650759049981952,0.9160756501182034,0.7513330101793505,0.6667683518106589,0.6052009456264775,0.8888888888888888
