Name,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
oc_12_10000_1000_1.0_p019_0710_1.dat,2.742667404537908,0.7293364193014054,0.926603081029129,0.8305310713701279,0.7348221215551111,0.9136690647482014,0.7222222222222222,0.8798323538060208,0.8920863309352518,0.930715935334873
oc_12_10000_1000_1.0_p019_0770_1.dat,2.8450057405281286,0.7555236437424685,0.936749845177665,0.8422328208581489,0.8404063399168799,0.9087256027554536,0.8579945799457994,0.8806790885970097,0.8719862227324914,0.9499687304565353
oc_12_10000_1000_1.0_p019_0800_1.dat,2.9290780141843973,0.7548377201753426,0.9375061028880867,0.8343955278292012,0.8340935892964894,0.9089834515366431,0.8473829201101928,0.8868466614201737,0.8912529550827423,0.9389788293897883
oc_12_10000_1000_1.0_p019_0830_1.dat,3.047970479704797,0.7082881901086342,0.9248093603767852,0.7810637107799984,0.7424354525611734,0.8487084870848709,0.770949720670391,0.8651300968174319,0.8382533825338253,0.9571629213483146
oc_12_10000_1000_1.0_p019_0870_1.dat,3.286472148541114,0.796083378770741,0.949837916305693,0.8491326480397027,0.8675879536019135,0.916445623342175,0.8819400127632419,0.8484664389354334,0.8136604774535809,0.952639751552795
oc_12_10000_1000_1.0_p019_0880_1.dat,3.3714285714285714,0.757043110899607,0.9419715420168067,0.7844398848980159,0.8139113625389898,0.8503401360544217,0.8620689655172413,0.8378665675252418,0.7693877551020408,0.9817708333333334
oc_12_10000_1000_1.0_p019_0900_1.dat,3.591304347826087,0.7840932407177605,0.9481832536300505,0.8242126138097726,0.8397197618348177,0.8992753623188405,0.8523351648351648,0.8763273151606061,0.8782608695652174,0.9273144605967866
oc_12_10000_1000_1.0_p019_0920_1.dat,4.009708737864078,0.783155553251867,0.9489067651808786,0.8034283510885409,0.8380711022232598,0.8689320388349514,0.8717532467532467,0.8742249225968659,0.8511326860841424,0.946894689468947
oc_12_10000_1500_1.5_p019_0710_1.dat,2.742667404537908,0.7206733595777678,0.9247752796096407,0.7753442780015376,0.7762432558333243,0.8976203652462645,0.7850919651500484,0.761010720309407,0.7033757609297178,0.9414814814814815
oc_12_10000_1500_1.5_p019_0770_1.dat,2.8450057405281286,0.7477296661660578,0.9316477234995522,0.8053213236258976,0.8204290337498158,0.9173363949483353,0.8237113402061855,0.7485697816163852,0.6848450057405281,0.9386309992132179
oc_12_10000_1500_1.5_p019_0800_1.dat,2.9290780141843973,0.7319754743564475,0.9310524300541516,0.7705934955529374,0.8028389129790867,0.8965721040189125,0.8155913978494623,0.7510250889990513,0.692080378250591,0.9323248407643312
oc_12_10000_1500_1.5_p019_0830_1.dat,3.047970479704797,0.6736048559870105,0.9128363991188089,0.7200993306323398,0.7140661498691633,0.8511685116851169,0.7322751322751323,0.760837112139865,0.7140221402214022,0.9214285714285714
oc_12_10000_1500_1.5_p019_0870_1.dat,3.286472148541114,0.7728796770311909,0.9402769808168316,0.8006085690598264,0.8230989682002469,0.9190981432360743,0.8167354154390101,0.6996124389563885,0.6054376657824934,0.9344933469805528
oc_12_10000_1500_1.5_p019_0880_1.dat,3.3714285714285714,0.7522995193180327,0.9350782457205105,0.763980844228864,0.7836156594395728,0.889795918367347,0.7851140456182473,0.5436782858799416,0.3687074829931973,0.9678571428571429
oc_12_10000_1500_1.5_p019_0900_1.dat,3.591304347826087,0.759771563825653,0.9405095642361111,0.77617336881756,0.8083629951196906,0.8971014492753623,0.8091503267973856,0.691453340397693,0.6152173913043478,0.9003181336161188
oc_12_10000_1500_1.5_p019_0920_1.dat,4.009708737864078,0.7629510534567174,0.9403965560400517,0.764917475696466,0.7942884608287994,0.8794498381877023,0.7969208211143695,0.6694903897632856,0.5687702265372169,0.9070967741935484
oc_12_10000_2000_2.0_p019_0710_1.dat,2.742667404537908,0.6903600136343773,0.9117670992163242,0.6713318166892754,0.7183293506966293,0.8976203652462645,0.7142228093350946,0.6048017619377164,0.4748201438848921,0.9480662983425414
oc_12_10000_2000_2.0_p019_0770_1.dat,2.8450057405281286,0.7190174676429355,0.9211445076142132,0.728030369937522,0.7528852837498514,0.912743972445465,0.7412587412587412,0.6336191019716987,0.5252583237657864,0.9298780487804879
oc_12_10000_2000_2.0_p019_0800_1.dat,2.9290780141843973,0.7099246471599459,0.9230124998495788,0.7286523892051167,0.7665304695827891,0.9072104018912529,0.7599009900990099,0.684255327192966,0.6312056737588653,0.8892589508742714
oc_12_10000_2000_2.0_p019_0830_1.dat,3.047970479704797,0.6520742627794476,0.9044715591005773,0.6221403770448102,0.6884903290665788,0.8444034440344403,0.7051874678993323,0.5623756017890934,0.42558425584255843,0.9238985313751669
oc_12_10000_2000_2.0_p019_0870_1.dat,3.286472148541114,0.7339795603656426,0.9223795821472772,0.6699771966084158,0.7127995713770995,0.8474801061007957,0.7261363636363637,0.47896249705879024,0.3096816976127321,0.9321357285429142
oc_12_10000_2000_2.0_p019_0880_1.dat,3.3714285714285714,0.7157201083057793,0.9199433253968254,0.6612971628161939,0.7185899150311531,0.8646258503401361,0.7184850197851894,0.43067642773936043,0.24217687074829933,0.9595687331536388
oc_12_10000_2000_2.0_p019_0900_1.dat,3.591304347826087,0.7266263138819753,0.9252508779987374,0.6897364504601471,0.7415404322766675,0.8420289855072464,0.7609692206941716,0.48203399035843103,0.33768115942028987,0.874296435272045
oc_12_10000_2000_2.0_p019_0920_1.dat,4.009708737864078,0.730467017827999,0.9257522236757105,0.6728678016230145,0.7091434841704217,0.8163430420711975,0.7269452449567724,0.34439159112873263,0.1901294498381877,0.8274647887323944
oc_12_10000_2500_2.6_p019_0710_1.dat,2.898245614035088,0.6962900520931998,0.9106295295529553,0.6458777561453914,0.6992579093700632,0.9076023391812865,0.6795096322241682,0.5443542412369979,0.40116959064327484,0.9308005427408412
oc_12_10000_2500_2.6_p019_0770_1.dat,2.996372430471584,0.658128924705685,0.903636113161876,0.614350590675909,0.6968983442298926,0.8688029020556227,0.69995129079396,0.5315648261002985,0.3857315598548972,0.9246376811594202
oc_12_10000_2500_2.6_p019_0800_1.dat,3.089775561097257,0.7012988997279468,0.915085981402439,0.6708190001191887,0.7261369755587658,0.8765586034912718,0.727366787377134,0.5077613257326052,0.3877805486284289,0.8675034867503487
oc_12_10000_2500_2.6_p019_0830_1.dat,3.205692108667529,0.6672458344624902,0.904053499077207,0.6074475973647808,0.6847857110293655,0.8706338939197931,0.6770623742454729,0.4889320652527182,0.3221216041397154,0.9343339587242027
oc_12_10000_2500_2.6_p019_0870_1.dat,3.4852320675105486,0.7181353038804379,0.9170972873941674,0.6375445545817846,0.6451992120027477,0.7735583684950773,0.686641697877653,0.33996777139112766,0.1631504922644163,0.9206349206349206
oc_12_10000_2500_2.6_p019_0880_1.dat,3.552688172043011,0.7109108340953001,0.9132327277594079,0.6283837889262154,0.66777064184806,0.860931899641577,0.652362846279196,0.3645346674727359,0.17992831541218637,0.9400749063670412
oc_12_10000_2500_2.6_p019_0900_1.dat,3.786096256684492,0.7055496855386175,0.9108297666400639,0.6239780829533335,0.600541947711769,0.6592818945760123,0.7039151712887439,0.2628553371293429,0.11688311688311688,0.8181818181818182
