Name,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
190.00_0.00_0.13_19.37_16.06.dat,190.0,0.971334882012664,0.9939876471628697,0.9977854329459839,0.5921717134429543,1.0,0.35406698564593303,0.8823452147004014,0.8648648648648649,0.9014084507042254
191.00_3.15_0.00_15.23_4.33.dat,191.0,0.971229981320122,0.9943094480574325,0.9685582110089603,0.5910544297633158,0.9054054054054054,0.38953488372093026,0.20084299636010716,0.04054054054054054,1.0
192.00_0.00_0.95_2.68_5.69.dat,192.0,0.9608233491430319,0.9928305965551043,0.0012508806660708194,-0.004487185923886164,0.0,0.0,0.0,0.0,0.0
192.00_2.11_1.36_6.88_2.30.dat,192.0,0.9548807975001055,0.9922151818372776,0.031310388961598545,-0.002960913371834997,0.0,0.0,0.0,0.0,0.0
193.00_0.05_0.00_2.16_6.76.dat,193.0,0.9575358627290614,0.9925634579966565,0.015805205829150792,-0.003507187376637819,0.0,0.0,0.0,0.0,0.0
194.00_0.00_0.01_9.11_19.44.dat,194.0,0.9721943282326294,0.9946655310464311,0.9719443076150999,0.6128113180252602,0.918918918918919,0.4121212121212121,0.7532393857185151,0.5945945945945946,0.9565217391304348
195.00_0.00_0.00_3.11_5.95.dat,195.0,0.9579739890834053,0.9931492457942637,0.018641035475915113,-0.002524321733561461,0.0,0.0,0.0,0.0,0.0
196.00_1.84_3.30_0.00_0.00.dat,196.0,0.9540768311904824,0.9896123047743175,0.68424067807233,-0.006285021175882552,0.0,0.0,-0.0015655837511726236,0.0,0.0
197.00_0.00_1.76_5.23_10.28.dat,197.0,0.9745958696784679,0.9950563037128037,0.9341758847355032,0.524173340245086,0.7432432432432432,0.3741496598639456,0.0,0.0,0.0
197.00_0.37_2.19_21.38_3.97.dat,197.0,0.9718246650460142,0.9941987979797979,0.968665778964248,0.5976569028249287,0.9594594594594594,0.37566137566137564,0.6985192093939687,0.527027027027027,0.9285714285714286
197.00_0.72_1.19_15.11_12.47.dat,197.0,0.961760044312454,0.9930956888479389,0.9617117947578305,0.653367202968405,0.972972972972973,0.44171779141104295,0.42180284999466844,0.20270270270270271,0.8823529411764706
198.00_0.00_1.89_22.21_2.24.dat,198.0,0.976266829270594,0.9957751724161348,0.8983803598872406,0.5007741936787589,0.5675675675675675,0.44680851063829785,0.0,0.0,0.0
199.00_1.06_1.35_6.62_12.91.dat,199.0,0.9737215039573687,0.9956362441891892,0.9258842745060702,0.4155057614394669,0.43243243243243246,0.4050632911392405,0.0,0.0,0.0
2.00_13.64_11.55_46.65_34.22.dat,2.0,0.8537671012557884,0.9656533378378378,0.9140071396399507,0.9221692506045532,0.9864864864864865,0.9125,0.911431438681006,0.972972972972973,0.9113924050632911
20.00_0.50_3.86_40.30_15.74.dat,20.0,0.9211405721257413,0.9761509002574003,0.922873542719937,0.7308970695766877,1.0,0.556390977443609,0.7813855516207668,0.7297297297297297,0.8571428571428571
200.00_3.10_0.65_0.29_0.00.dat,200.0,0.9726905782964413,0.9944751081753396,0.8934360310395285,0.308749653313482,0.3918918918918919,0.25,0.0,0.0,0.0
21.00_0.96_6.96_13.89_64.82.dat,21.0,0.9278238276922792,0.9772542948402948,0.9573831373980597,0.7286404081230193,1.0,0.5522388059701493,0.9009009009009009,0.9054054054054054,0.9054054054054054
21.00_6.49_5.58_65.22_8.31.dat,21.0,0.9380424523190842,0.9815940503685504,0.9678929308267678,0.7657433264627015,0.9864864864864865,0.6134453781512605,0.8710152648332151,0.8648648648648649,0.8888888888888888
22.00_1.00_8.60_82.87_39.03.dat,22.0,0.9222013052870583,0.9756167444183313,0.9696768960655804,0.7093826376702363,1.0,0.524822695035461,0.9360360226040786,0.9324324324324325,0.9452054794520548
22.00_11.64_4.48_70.83_51.40.dat,22.0,0.9267248436664676,0.9763918777908344,0.9529619766382982,0.6908492797077574,1.0,0.5,0.9278809000789633,0.9054054054054054,0.9571428571428572
23.00_2.15_8.94_3.73_9.79.dat,23.0,0.9297097983994068,0.9784486272522522,0.9111160270965664,0.7203213137057708,0.972972972972973,0.5538461538461539,0.6507194169221503,0.47297297297297297,0.9210526315789473
23.00_3.20_4.54_58.38_45.70.dat,23.0,0.9323401444013433,0.9810344149774775,0.941725283094742,0.7341975772906634,0.9864864864864865,0.5658914728682171,0.72264970122716,0.6486486486486487,0.8275862068965517
24.00_2.24_5.87_72.22_40.62.dat,24.0,0.9318020424053655,0.980143058918919,0.9589102699937975,0.7316917900802502,0.9864864864864865,0.5615384615384615,0.8966297995677571,0.918918918918919,0.8831168831168831
25.00_2.97_6.20_21.00_67.37.dat,25.0,0.9363207324527678,0.9814562219334719,0.9543182599196355,0.7118144364998557,0.9864864864864865,0.5328467153284672,0.8760222284067868,0.8378378378378378,0.9253731343283582
26.00_8.50_10.40_48.78_40.50.dat,26.0,0.9523497092815649,0.9874954419419419,0.9131753372582302,0.7735319310485175,0.9459459459459459,0.6481481481481481,0.9424948510233707,0.9054054054054054,0.9852941176470589
27.00_0.00_8.21_5.42_17.01.dat,27.0,0.9198719158318049,0.9768717755791506,0.9122350910513415,0.6915422152035219,0.972972972972973,0.5106382978723404,0.7424346995260883,0.7567567567567568,0.7466666666666667
28.00_6.04_11.69_5.92_18.30.dat,28.0,0.8949062036397563,0.9672679137931035,0.8097949350538913,0.5511997314842179,0.8108108108108109,0.40268456375838924,0.03835891447287267,0.013513513513513514,0.16666666666666666
29.00_1.61_7.29_73.12_13.59.dat,29.0,0.8842165230110635,0.966906672972973,0.8612470680921178,0.6296351694934528,0.9459459459459459,0.44025157232704404,0.5653729801412951,0.4594594594594595,0.723404255319149
3.00_4.45_11.36_12.41_41.29.dat,3.0,0.7717908381624663,0.9382101317567567,0.9060774476242385,0.8397994748121345,1.0,0.7789473684210526,0.8876253645985945,1.0,0.8409090909090909
3.00_6.36_10.10_38.36_53.64.dat,3.0,0.8637787116205778,0.9670463310810811,0.924453993325109,0.9096433259207461,1.0,0.8705882352941177,0.9231240985120627,0.9864864864864865,0.9012345679012346
30.00_4.57_4.32_53.47_22.81.dat,30.0,0.914134232632901,0.9730703692240628,0.8888898032355623,0.6245170680511306,0.972972972972973,0.42105263157894735,0.7036049047557004,0.5540540540540541,0.9111111111111111
