Name,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
1_00_1_31_8_35_53_01_9_61,1.0,0.7253380661047399,0.9393837837837837,0.8508116611251296,0.8728715609439696,1.0,0.8809523809523809,0.909483641319161,1.0,0.9135802469135802
1_00_2_65_10_68_37_88_45_07,1.0,0.8339132973469761,0.9661189189189189,0.8927305953484408,0.9345682005712518,1.0,0.9367088607594937,0.9345682005712518,1.0,0.9367088607594937
10_00_1_79_9_26_24_89_96_49,10.0,0.6557368344329093,0.9093090909090908,0.8532357377183595,0.6177837847772697,1.0,0.4378698224852071,0.7798953100755711,0.9324324324324325,0.69
10_00_7_49_4_56_48_53_74_08,10.0,0.684602497331577,0.9059597051597051,0.9288337010742546,0.5878121825608423,0.972972972972973,0.4161849710982659,0.8922566342451366,0.972972972972973,0.8372093023255814
100_00_4_51_5_21_22_99_1_70,100.0,0.8827340037286674,0.9715776291142628,0.4604341672763337,0.24643528213252447,0.4189189189189189,0.15897435897435896,0.24280588193690159,0.24324324324324326,0.2571428571428571
101_00_0_85_0_38_3_08_19_93,101.0,0.867905136629269,0.9697117117117117,0.7573877407984013,0.38246735716685004,0.7972972972972973,0.19344262295081968,0.4737351223352437,0.6216216216216216,0.3709677419354839
102_00_6_47_6_17_2_56_9_35,102.0,0.8968558509342991,0.9777458934662818,0.13835891192469152,0.06574885996835775,0.0945945945945946,0.0625,-0.003209508065287862,0.0,0.0
103_00_0_13_0_92_41_41_10_35,103.0,0.8906707404152543,0.9776513513513514,0.8666179192451801,0.5097317082088642,0.8783783783783784,0.3037383177570093,0.5501777680045629,0.7162162162162162,0.43089430894308944
103_00_0_55_1_45_13_42_0_67,103.0,0.8960507253599476,0.9764108108108108,0.5646923954563774,0.3303604867072479,0.5405405405405406,0.21390374331550802,0.22483864003500098,0.17567567567567569,0.3023255813953488
104_00_0_00_4_03_32_13_5_55,104.0,0.8973121960812933,0.9782332046332046,0.7069618104541934,0.46803057867790043,0.7432432432432432,0.30386740331491713,0.4773463593055329,0.581081081081081,0.40186915887850466
105_00_1_36_0_00_8_68_4_15,105.0,0.9043026694286546,0.9779820499745028,0.42327852978337466,0.18581106443076367,0.28378378378378377,0.13636363636363635,0.18130797630725828,0.06756756756756757,0.5
106_00_0_00_2_68_29_45_20_98,106.0,0.8959182187204711,0.9774714826976509,0.7827134439075701,0.45583030214379433,0.8243243243243243,0.2606837606837607,0.6175603044430147,0.6891891891891891,0.5604395604395604
