Name,n_run,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
163.00_0.00_1.24_23.12_22.85.dat,1,163.0,0.7093807939298102,0.9389419907712591,0.6120126443798122,0.22532837176839543,0.7702702702702703,0.07298335467349552,0.22532837176839543,0.7702702702702703,0.07298335467349552
163.00_0.00_1.24_23.12_22.85.dat,2,163.0,0.8970534508340433,0.9729111733684904,0.6964267586283035,0.19776356956692695,0.7702702702702703,0.057926829268292686,0.4997354984541541,0.7432432432432432,0.3416149068322981
163.00_0.00_1.24_23.12_22.85.dat,3,163.0,0.9129873354479446,0.9780817402768622,0.7207439560242597,0.38141870435678027,0.7702702702702703,0.1952054794520548,0.5663869366206842,0.7162162162162162,0.452991452991453
163.00_0.00_1.24_23.12_22.85.dat,4,163.0,0.9174172644520062,0.980785472972973,0.7476397130969825,0.34097597185257733,0.8243243243243243,0.1473429951690821,0.5688656909799261,0.7162162162162162,0.45689655172413796
163.00_0.00_1.24_23.12_22.85.dat,5,163.0,0.9188217204750969,0.9823862887277521,0.745515409701268,0.4649493985523763,0.7702702702702703,0.2864321608040201,0.5688656909799261,0.7162162162162162,0.45689655172413796
163.00_0.00_1.24_23.12_22.85.dat,6,163.0,0.9183849047654807,0.9829913755218633,0.7585017804245341,0.4228422654590076,0.8108108108108109,0.22641509433962265,0.5706364287619673,0.7027027027027027,0.46846846846846846
163.00_0.00_1.24_23.12_22.85.dat,7,163.0,0.9185429705505881,0.9834192081578841,0.7694672167249252,0.499954157008935,0.7972972972972973,0.31891891891891894,0.5706364287619673,0.7027027027027027,0.46846846846846846
163.00_0.00_1.24_23.12_22.85.dat,8,163.0,0.9207967633276631,0.9842707131674358,0.7755386624995534,0.4675645896151345,0.8108108108108109,0.27522935779816515,0.5706364287619673,0.7027027027027027,0.46846846846846846
163.00_0.00_1.24_23.12_22.85.dat,9,163.0,0.9208306250409556,0.9847357520121748,0.7688284602039964,0.5084678174765607,0.7837837837837838,0.3352601156069364,0.5587391295790607,0.6756756756756757,0.4672897196261682
163.00_0.00_1.24_23.12_22.85.dat,10,163.0,0.9222233757490863,0.9852570863546474,0.7668763711257462,0.4892339396047591,0.7972972972972973,0.30569948186528495,0.5531527681825229,0.7027027027027027,0.4406779661016949
163.00_0.00_1.24_23.12_22.85.dat,11,163.0,0.921864810829064,0.9852579852579852,0.7827167418919612,0.5013427323194788,0.7972972972972973,0.32065217391304346,0.5531527681825229,0.7027027027027027,0.4406779661016949
163.00_0.00_1.24_23.12_22.85.dat,12,163.0,0.9234218182644726,0.9857729299421373,0.7862156036637775,0.47915516733652014,0.7972972972972973,0.2935323383084577,0.5579871959565227,0.7027027027027027,0.4482758620689655
163.00_0.00_1.24_23.12_22.85.dat,13,163.0,0.9243581579830313,0.9860569365728841,0.7926431282749143,0.5268098373464423,0.7972972972972973,0.3532934131736527,0.5579871959565227,0.7027027027027027,0.4482758620689655
163.00_0.00_1.24_23.12_22.85.dat,14,163.0,0.9242108541762027,0.9860568320934174,0.8077630533824907,0.47672825843980104,0.7972972972972973,0.29064039408866993,0.5654766452213659,0.7027027027027027,0.46017699115044247
163.00_0.00_1.24_23.12_22.85.dat,15,163.0,0.9246476315971182,0.9864121438511683,0.8048086881771517,0.5564600734849044,0.7972972972972973,0.3933333333333333,0.5360940740369957,0.6486486486486487,0.4485981308411215
163.00_0.00_1.24_23.12_22.85.dat,16,163.0,0.9254580858155428,0.986718235003296,0.8009374852143245,0.5294602390072196,0.8108108108108109,0.3508771929824561,0.5360940740369957,0.6486486486486487,0.4485981308411215
163.00_0.00_1.24_23.12_22.85.dat,17,163.0,0.9250525400844171,0.9867371063358067,0.7955721963150305,0.5527170864565843,0.7972972972972973,0.3881578947368421,0.5360940740369957,0.6486486486486487,0.4485981308411215
163.00_0.00_1.24_23.12_22.85.dat,18,163.0,0.9253782384148861,0.9867965017863392,0.8063565119798879,0.5310479197529375,0.8108108108108109,0.35294117647058826,0.5360940740369957,0.6486486486486487,0.4485981308411215
163.00_0.00_1.24_23.12_22.85.dat,19,163.0,0.9262377684298856,0.9870557504332249,0.815511533785539,0.5603598398153741,0.8108108108108109,0.39215686274509803,0.5360940740369957,0.6486486486486487,0.4485981308411215
163.00_0.00_1.24_23.12_22.85.dat,20,163.0,0.9265568403149036,0.9871860580092288,0.8109639378791916,0.5566643892909826,0.8108108108108109,0.3870967741935484,0.5276755753362927,0.6621621621621622,0.4260869565217391
163.00_0.00_1.24_23.12_22.85.dat,21,163.0,0.9269258036413482,0.9872321923715652,0.8121181780766461,0.5603598398153741,0.8108108108108109,0.39215686274509803,0.5276755753362927,0.6621621621621622,0.4260869565217391
163.00_0.00_1.24_23.12_22.85.dat,22,163.0,0.9270714619050632,0.9873348265116558,0.825035142659656,0.5603598398153741,0.8108108108108109,0.39215686274509803,0.5348317358695491,0.6621621621621622,0.4375
163.00_0.00_1.24_23.12_22.85.dat,23,163.0,0.9275294740606403,0.9874319775998046,0.82810169198622,0.5622346843334092,0.8108108108108109,0.39473684210526316,0.5348317358695491,0.6621621621621622,0.4375
163.00_0.00_1.24_23.12_22.85.dat,24,163.0,0.927262897553451,0.9874559677818062,0.8234743868415426,0.5566643892909826,0.8108108108108109,0.3870967741935484,0.5348317358695491,0.6621621621621622,0.4375
