Name,n_run,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
183.00_3.69_1.54_2.65_2.08.dat,1,183.0,0.7820623383766023,0.95475910693302,0.0009214079894577232,-0.004925613629435122,0.02702702702702703,0.003663003663003663,-0.004925613629435122,0.02702702702702703,0.003663003663003663
183.00_3.69_1.54_2.65_2.08.dat,2,183.0,0.8999130821617968,0.9737074030552292,0.017821668402884128,0.022246034691215905,0.14864864864864866,0.01134020618556701,-0.005313955821506314,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,3,183.0,0.9201219554682667,0.9800643034338686,0.04802879048955999,-0.008410409340799391,0.0,0.0,-0.0023715762239995683,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,4,183.0,0.9278121057918485,0.9835304054054054,0.037159856267907965,-0.010394491698526503,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,5,183.0,0.9281596836878185,0.9842332549941245,0.031111667855218683,-0.00619629165337523,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,6,183.0,0.9291651031937579,0.985123710667189,0.03129433351352939,0.0018264758540120526,0.013513513513513514,0.006711409395973154,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,7,183.0,0.9298316432786389,0.9858015180220149,0.04618954415069776,-0.00503995908376226,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,8,183.0,0.9309044427144223,0.9863200921709753,0.04009649242680269,-0.0066098378686511,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,9,183.0,0.9300565202366403,0.9863232798015407,0.05688830413526624,-0.004792896520582824,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,10,183.0,0.9285287009617589,0.9860142479435958,0.0619081398318958,-0.006485318454521281,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,11,183.0,0.9302208149071152,0.9867650843441357,0.06567977313015794,-0.0043506030790077845,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,12,183.0,0.9314756814777576,0.9872005157331244,0.0683768344581327,-0.00499961496383526,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,13,183.0,0.9314981341297652,0.9873152191296004,0.060739853260975196,-0.0043506030790077845,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,14,183.0,0.9300863537685966,0.9870676604954556,0.05112440310744859,-0.004876617164414273,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,15,183.0,0.9297623710713453,0.9870929625277451,0.04462387421613501,-0.004620984471007724,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,16,183.0,0.9297906363584302,0.9869974317898061,0.04764466428978076,-0.00499961496383526,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,17,183.0,0.9301711889643761,0.9870580204847543,0.050429868574118464,-0.004876617164414273,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,18,183.0,0.9316474478546425,0.9875242089916003,0.04754898733361479,-0.005119711169984997,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,19,183.0,0.9315015597165177,0.9874540625172927,0.05104012888936271,-0.004876617164414273,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,20,183.0,0.9320552353678204,0.9876342170975323,0.04562636150691457,-0.00503995908376226,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,21,183.0,0.9317883614440949,0.9876087822516394,0.04531431258731744,-0.004792896520582824,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,22,183.0,0.932264819674594,0.9878155924969166,0.05178582249613184,-0.004958948655646156,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,23,183.0,0.9323681922524205,0.9877747240542095,0.05702195530858367,-0.004532623479356601,0.0,0.0,0.0,0.0,0.0
183.00_3.69_1.54_2.65_2.08.dat,24,183.0,0.9321962414644991,0.9877555459671629,0.05818305343848207,-0.004532623479356601,0.0,0.0,0.0,0.0,0.0
