Name,n_run,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
132.00_1.31_3.98_6.22_1.14.dat,1,132.0,0.8041279104019785,0.9595610648242228,0.020082806545641096,0.028797591297591296,0.0945945945945946,0.020710059171597635,0.028797591297591296,0.0945945945945946,0.020710059171597635
132.00_1.31_3.98_6.22_1.14.dat,2,132.0,0.9097182917398456,0.9767323714692135,0.13835477349041814,0.08566257095842877,0.2972972972972973,0.03648424543946932,0.05067616369406274,0.04054054054054054,0.07692307692307693
132.00_1.31_3.98_6.22_1.14.dat,3,132.0,0.9172542897556525,0.9793176635281898,0.1272574682772617,0.059653926457262745,0.08108108108108109,0.05714285714285714,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,4,132.0,0.9160255226377702,0.980002794147531,0.1166566445810101,0.0601841065647025,0.13513513513513514,0.039525691699604744,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,5,132.0,0.9072556610183424,0.9779353789880105,0.10671010775026046,0.041677942827361404,0.06756756756756757,0.03875968992248062,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,6,132.0,0.9080179478620379,0.9794503149766307,0.10054249242679636,0.04877318581305116,0.0945945945945946,0.03804347826086957,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,7,132.0,0.9108406559807868,0.9808961178456345,0.10316080680432804,0.08724093680828436,0.08108108108108109,0.10714285714285714,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,8,132.0,0.9142694130675213,0.9824159215606584,0.09637724530057434,0.07180990366519782,0.08108108108108109,0.07692307692307693,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,9,132.0,0.916583922133229,0.9832576937840096,0.10280867626458834,0.09633893084452244,0.08108108108108109,0.1276595744680851,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,10,132.0,0.9148413448002306,0.982915057915058,0.09658715571733767,0.07866128024719013,0.0945945945945946,0.07865168539325842,0.1408058502984878,0.04054054054054054,0.5
132.00_1.31_3.98_6.22_1.14.dat,11,132.0,0.9174635036854822,0.9838531441402255,0.11489810372378995,0.05701243705972479,0.04054054054054054,0.09375,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,12,132.0,0.9174039698109816,0.9837805380568538,0.09919186089045606,0.07314933534975687,0.06756756756756757,0.09259259259259259,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,13,132.0,0.9177790808786973,0.9839902410752613,0.12146614042360815,0.08941021220482383,0.06756756756756757,0.13157894736842105,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,14,132.0,0.917901447790419,0.984205549726495,0.13103968222147477,0.1119993452501031,0.10810810810810811,0.12903225806451613,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,15,132.0,0.9180531776160308,0.9843338074917022,0.13371160434205143,0.08340235474039646,0.06756756756756757,0.11627906976744186,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,16,132.0,0.9186187209484316,0.9845801952093071,0.13445302276538884,0.07927757558177745,0.06756756756756757,0.10638297872340426,0.08127777066296699,0.013513513513513514,0.5
132.00_1.31_3.98_6.22_1.14.dat,17,132.0,0.9195189912784142,0.9848460344726963,0.14098906311554027,0.08687717830922585,0.06756756756756757,0.125,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,18,132.0,0.9202013240391955,0.9850778096392131,0.1643203616560006,0.0910036568468547,0.08108108108108109,0.11538461538461539,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,19,132.0,0.9214716286005186,0.9854377840235837,0.17116556486104118,0.09411068506868746,0.08108108108108109,0.12244897959183673,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,20,132.0,0.9206121894045919,0.9852529973582606,0.1665853718733804,0.08384553530421278,0.08108108108108109,0.1,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,21,132.0,0.9203794786320629,0.9851888869074691,0.16276175365971457,0.08026022619340087,0.06756756756756757,0.10869565217391304,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,22,132.0,0.9210309204598702,0.985354132483319,0.16741971127033228,0.08636015229651836,0.08108108108108109,0.10526315789473684,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,23,132.0,0.9224782393638441,0.9858319097698264,0.16765305505902084,0.06469009673929763,0.05405405405405406,0.09090909090909091,0.0,0.0,0.0
132.00_1.31_3.98_6.22_1.14.dat,24,132.0,0.9231621065519835,0.9861756728533044,0.16274587632101978,0.06469009673929763,0.05405405405405406,0.09090909090909091,0.0,0.0,0.0
