Name,n_run,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
105.00_1.36_0.00_8.68_4.15.dat,1,105.0,0.7386357406753437,0.9453085160632331,0.23237196194203635,0.142768731605926,0.3783783783783784,0.0681265206812652,0.142768731605926,0.3783783783783784,0.0681265206812652
105.00_1.36_0.00_8.68_4.15.dat,2,105.0,0.8415837814655951,0.9553480367159612,0.2844933991199743,0.1280881493903606,0.581081081081081,0.04091341579448145,0.15892981310012827,0.1891891891891892,0.14893617021276595
105.00_1.36_0.00_8.68_4.15.dat,3,105.0,0.8633454399364321,0.9616550512776928,0.36646197463524977,0.16682420256530178,0.40540540540540543,0.08264462809917356,0.17307364152660223,0.16216216216216217,0.2
105.00_1.36_0.00_8.68_4.15.dat,4,105.0,0.8713032477637188,0.965610657827639,0.39420710791373625,0.19208452259137804,0.5405405405405406,0.08113590263691683,0.17260079497401304,0.14864864864864866,0.21568627450980393
105.00_1.36_0.00_8.68_4.15.dat,5,105.0,0.8803766374543693,0.9672412034676185,0.40136458308948064,0.2088040587571584,0.4594594594594595,0.10828025477707007,0.1372462819140956,0.06756756756756757,0.29411764705882354
105.00_1.36_0.00_8.68_4.15.dat,6,105.0,0.8868813567270636,0.9695910533174684,0.40805516222478366,0.19492121436404486,0.4864864864864865,0.09137055837563451,0.13730773281750447,0.05405405405405406,0.36363636363636365
105.00_1.36_0.00_8.68_4.15.dat,7,105.0,0.8921792944370711,0.9723407465995068,0.396192781296991,0.20385727722628152,0.36486486486486486,0.12796208530805686,0.12083001715438335,0.04054054054054054,0.375
105.00_1.36_0.00_8.68_4.15.dat,8,105.0,0.8967361965524926,0.9742179532126466,0.40183232515514744,0.2075841426230282,0.4189189189189189,0.11654135338345864,0.12083001715438335,0.04054054054054054,0.375
105.00_1.36_0.00_8.68_4.15.dat,9,105.0,0.8948892060803668,0.9735694814311167,0.40669558550546303,0.18961917356093608,0.33783783783783783,0.12077294685990338,0.12083001715438335,0.04054054054054054,0.375
105.00_1.36_0.00_8.68_4.15.dat,10,105.0,0.8944490787033316,0.9733911269760326,0.4484012159224354,0.2028270091561406,0.4189189189189189,0.11191335740072202,0.17096674374487297,0.08108108108108109,0.375
105.00_1.36_0.00_8.68_4.15.dat,11,105.0,0.8959988621586943,0.9740076112288806,0.44648071710593107,0.18395561126073792,0.32432432432432434,0.1188118811881188,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,12,105.0,0.8963935882632885,0.9744611946852513,0.44106359842109777,0.18372559954214018,0.36486486486486486,0.1067193675889328,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,13,105.0,0.8974477402070113,0.9747057261571049,0.43995359703747783,0.19570606206747887,0.35135135135135137,0.12322274881516587,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,14,105.0,0.8990645100752344,0.9755070819760847,0.432719465168523,0.20141705562570159,0.3783783783783784,0.12121212121212122,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,15,105.0,0.9010390943208382,0.9762513456853079,0.43908440635777835,0.19448050535230071,0.33783783783783783,0.12626262626262627,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,16,105.0,0.9011103526097725,0.9764803313041815,0.4351352107442432,0.1970510016612455,0.36486486486486486,0.12053571428571429,0.1525150467008309,0.05405405405405406,0.4444444444444444
105.00_1.36_0.00_8.68_4.15.dat,17,105.0,0.902280221002654,0.9770220863940261,0.4287005852460314,0.2127194126715286,0.35135135135135137,0.14285714285714285,0.1525150467008309,0.05405405405405406,0.4444444444444444
105.00_1.36_0.00_8.68_4.15.dat,18,105.0,0.9025378103026719,0.9772622465232528,0.4191333137917417,0.21069839813054428,0.36486486486486486,0.135678391959799,0.1525150467008309,0.05405405405405406,0.4444444444444444
105.00_1.36_0.00_8.68_4.15.dat,19,105.0,0.9040174337175017,0.9777330380084783,0.42467749595498205,0.19675256929859306,0.2972972972972973,0.14473684210526316,0.1525150467008309,0.05405405405405406,0.4444444444444444
105.00_1.36_0.00_8.68_4.15.dat,20,105.0,0.9036156430378592,0.9776963284038755,0.42515669468490347,0.19580797311400447,0.32432432432432434,0.13259668508287292,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,21,105.0,0.904388914927636,0.9778602244909522,0.4334370630410975,0.20631943734705677,0.3108108108108108,0.1513157894736842,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,22,105.0,0.9049025978574574,0.9780782068517918,0.4335755425867993,0.19250709280762818,0.3108108108108108,0.13372093023255813,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,23,105.0,0.9041252092984351,0.9778947992469411,0.427033065259776,0.19460903537299715,0.2972972972972973,0.14193548387096774,0.16489525088212054,0.06756756756756757,0.4166666666666667
105.00_1.36_0.00_8.68_4.15.dat,24,105.0,0.9038726917620425,0.9778057096011106,0.42036305977875343,0.19125353313385862,0.3108108108108108,0.13218390804597702,0.18130797630725828,0.06756756756756757,0.5
