Name,n_run,CI,LSR,BSL,HMS,MCC_5,TPR_5,PPV_5,MCC_9,TPR_9,PPV_9
oc_12_10000_3500_3.5_p019_0770_1.dat,1,4.324607329842932,0.36115171677475455,0.8631596197967879,0.5436617674346668,0.6229935280784763,0.8289703315881326,0.5978602894902454,0.6229935280784763,0.8289703315881326,0.5978602894902454
oc_12_10000_3500_3.5_p019_0770_1.dat,2,4.324607329842932,0.6113421645923871,0.9023271058669289,0.6503387169280441,0.5684104005698736,0.8970331588132635,0.498545101842871,0.7310468554664536,0.7801047120418848,0.7828371278458844
oc_12_10000_3500_3.5_p019_0770_1.dat,3,4.324607329842932,0.6667048168980423,0.9135620379474854,0.6695959810429193,0.690874110543894,0.8429319371727748,0.6755244755244755,0.747568992700952,0.756544502617801,0.8304597701149425
oc_12_10000_3500_3.5_p019_0770_1.dat,4,4.324607329842932,0.6742375460700292,0.9153351360209767,0.6776241683051334,0.6645616124657937,0.8743455497382199,0.6204334365325077,0.7483170243440407,0.7513089005235603,0.8367346938775511
oc_12_10000_3500_3.5_p019_0770_1.dat,5,4.324607329842932,0.6863803855642089,0.9182300884955752,0.6842531495794967,0.7107664756053542,0.856020942408377,0.6927966101694916,0.747127100093916,0.7382198952879581,0.8476953907815631
oc_12_10000_3500_3.5_p019_0770_1.dat,6,4.324607329842932,0.7057462850250029,0.9226346553042718,0.6916461663835695,0.7033087646553843,0.8743455497382199,0.6697860962566845,0.7417462321687878,0.712914485165794,0.8645502645502645
oc_12_10000_3500_3.5_p019_0770_1.dat,7,4.324607329842932,0.7057094054334775,0.9218623535943384,0.6884544580235072,0.720728077850551,0.849912739965096,0.710948905109489,0.7350394697762839,0.6989528795811518,0.8678223185265439
oc_12_10000_3500_3.5_p019_0770_1.dat,8,4.324607329842932,0.7152658090207697,0.9241642084562438,0.6945265323973548,0.711622181177968,0.8656195462478184,0.6869806094182825,0.734325686911413,0.6902268760907504,0.875968992248062
oc_12_10000_3500_3.5_p019_0770_1.dat,9,4.324607329842932,0.7166485534839792,0.9242405849529197,0.6951534913844306,0.720728077850551,0.849912739965096,0.710948905109489,0.7303859911381242,0.6823734729493892,0.877665544332211
oc_12_10000_3500_3.5_p019_0770_1.dat,10,4.324607329842932,0.7203124223796011,0.924642740085218,0.69494558567957,0.7177243969797844,0.8621291448516579,0.6977401129943502,0.7525134192828948,0.7486910994764397,0.8461538461538461
oc_12_10000_3500_3.5_p019_0770_1.dat,11,4.324607329842932,0.7272334476869338,0.9259259259259259,0.6999325010514517,0.726638946788284,0.8534031413612565,0.7164835164835165,0.752499008197447,0.7399650959860384,0.8548387096774194
oc_12_10000_3500_3.5_p019_0770_1.dat,12,4.324607329842932,0.7317230258586517,0.9272506282093302,0.7014181424426822,0.7220058493369182,0.8630017452006981,0.7029140014214641,0.7510303134289814,0.731239092495637,0.8612538540596094
oc_12_10000_3500_3.5_p019_0770_1.dat,13,4.324607329842932,0.735094797739323,0.928201831197066,0.7021412526936163,0.7303396149795617,0.8446771378708552,0.7283671933784801,0.7515759577499663,0.7260034904013961,0.867570385818561
oc_12_10000_3500_3.5_p019_0770_1.dat,14,4.324607329842932,0.7359551462442961,0.9281558739523341,0.7020799041705835,0.7143910858388394,0.849912739965096,0.7022350396539293,0.7501869530855856,0.7164048865619547,0.8752665245202559
oc_12_10000_3500_3.5_p019_0770_1.dat,15,4.324607329842932,0.7358697518162557,0.9281110018573145,0.7024490525812226,0.7219863666955503,0.8464223385689355,0.7153392330383481,0.7458575638059192,0.7102966841186736,0.874328678839957
oc_12_10000_3500_3.5_p019_0770_1.dat,16,4.324607329842932,0.7352272495517084,0.928159440552278,0.704154968830754,0.721000329687184,0.8534031413612565,0.7086956521739131,0.7457863716872357,0.7094240837696335,0.8751345532831001
oc_12_10000_3500_3.5_p019_0770_1.dat,17,4.324607329842932,0.7360013276974244,0.9281697872046036,0.7079788783498699,0.7315359710676551,0.8490401396160558,0.7266616878267363,0.7417270609690922,0.699825479930192,0.8784227820372399
oc_12_10000_3500_3.5_p019_0770_1.dat,18,4.324607329842932,0.7395899669777195,0.9291802728107765,0.7109915216511102,0.7271481608626827,0.8525305410122164,0.7178545187362234,0.7460349724281814,0.6972076788830716,0.8887652947719689
oc_12_10000_3500_3.5_p019_0770_1.dat,19,4.324607329842932,0.7393825698278784,0.9290119673763927,0.7105291988907207,0.7315359710676551,0.8490401396160558,0.7266616878267363,0.7410804143494272,0.6902268760907504,0.8877665544332211
oc_12_10000_3500_3.5_p019_0770_1.dat,20,4.324607329842932,0.7402928083192799,0.9293112913798754,0.7107248687777017,0.7258825096415679,0.8534031413612565,0.7154352596927579,0.7620261858733506,0.7347294938917975,0.8761706555671176
oc_12_10000_3500_3.5_p019_0770_1.dat,21,4.324607329842932,0.7409927288623108,0.9295829552185781,0.7126852057483071,0.7341702571910902,0.8472949389179756,0.73172569706104,0.7619521781825399,0.7338568935427574,0.8769551616266945
oc_12_10000_3500_3.5_p019_0770_1.dat,22,4.324607329842932,0.7413703823559151,0.9294639205137998,0.7117615134731947,0.7274140915855528,0.8507853403141361,0.7195571955719557,0.7605097635564887,0.7294938917975567,0.879074658254469
oc_12_10000_3500_3.5_p019_0770_1.dat,23,4.324607329842932,0.7415395653346839,0.9297016875684256,0.711317030005792,0.7315089007331325,0.8446771378708552,0.7300150829562594,0.760371348844518,0.7277486910994765,0.880675818373812
oc_12_10000_3500_3.5_p019_0770_1.dat,24,4.324607329842932,0.7412032050883937,0.9297048554208092,0.7124479113828759,0.7284236582041951,0.8516579406631762,0.7202952029520295,0.760107410346046,0.7242582897033158,0.8839190628328009
